RECTYPE,CNTBTCH,CNTITEM,IDCUST,IDINVC,IDSHPT,SPECINST,TEXTTRX,ORDRNBR,CUSTPO,INVCDESC,DATEINVC,FISCYR,FISCPER,SWMANRTE,DATEDUE,SWTAXBL,SWMANTX,CODETAXGRP,TAXSTTS1,AMTTAX1,AMTDUE,IDSHIPNBR
RECTYPE,CNTBTCH,CNTITEM,CNTLINE,IDDIST,TEXTDESC,AMTEXTN,TAXSTTS1,AMTTAX1,IDACCTREV
RECTYPE,CNTBTCH,CNTITEM,CNTPAYM,DATEDUE,AMTDUE
1,AL0125021,121,300035516,543780,,,1,,4101430383,AP-MONTH=01,20250128,2025,01,0,20250329,1,0,SST,1,1767.64,31934.31,Shopfloor
2,AL0125021,121,1,S,Mohamad Shahril Bin Ayub (Technician),0.00,2,0.00,9999
5,AL0125021,121,1,FV,0.00
5,AL0125021,121,1,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125021,121,1,QTY,0
5,AL0125021,121,1,RATE,0
5,AL0125021,121,1,UNIT,
2,AL0125021,121,2,,Travel claim,3017.60,1,241.41,3103-301
5,AL0125021,121,2,FV,3017.60
5,AL0125021,121,2,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125021,121,2,QTY,1
5,AL0125021,121,2,RATE,3017.6
5,AL0125021,121,2,UNIT,Unit
2,AL0125021,121,3,,Admin Fee,301.76,1,24.14,3103-301
5,AL0125021,121,3,FV,301.76
5,AL0125021,121,3,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125021,121,3,QTY,1
5,AL0125021,121,3,RATE,301.76
5,AL0125021,121,3,UNIT,Unit
2,AL0125021,121,4,S,Mohd Firdaus Bin Mohd Noor (Senior Technician / Car L),0.00,2,0.00,9999
5,AL0125021,121,4,FV,0.00
5,AL0125021,121,4,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125021,121,4,QTY,0
5,AL0125021,121,4,RATE,0
5,AL0125021,121,4,UNIT,
2,AL0125021,121,5,,Over Time 2.0,859.04,2,0.00,3103-301
5,AL0125021,121,5,FV,859.04
5,AL0125021,121,5,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125021,121,5,QTY,16
5,AL0125021,121,5,RATE,53.69
5,AL0125021,121,5,UNIT,Unit
2,AL0125021,121,6,,Meal Allowance,10.00,2,0.00,3103-301
5,AL0125021,121,6,FV,10.00
5,AL0125021,121,6,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125021,121,6,QTY,2
5,AL0125021,121,6,RATE,5
5,AL0125021,121,6,UNIT,Unit
2,AL0125021,121,7,,Travel claim,3148.80,1,251.90,3103-301
5,AL0125021,121,7,FV,3148.80
5,AL0125021,121,7,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125021,121,7,QTY,1
5,AL0125021,121,7,RATE,3148.8
5,AL0125021,121,7,UNIT,Unit
2,AL0125021,121,8,,Admin Fee,401.78,1,32.14,3103-301
5,AL0125021,121,8,FV,401.78
5,AL0125021,121,8,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125021,121,8,QTY,1
5,AL0125021,121,8,RATE,401.78
5,AL0125021,121,8,UNIT,Unit
2,AL0125021,121,9,S,Muhamad Arsyad Bin Mohmmed Hassan (Technician),0.00,2,0.00,9999
5,AL0125021,121,9,FV,0.00
5,AL0125021,121,9,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125021,121,9,QTY,0
5,AL0125021,121,9,RATE,0
5,AL0125021,121,9,UNIT,
2,AL0125021,121,10,,Over Time 1.5,533.76,2,0.00,3103-301
5,AL0125021,121,10,FV,533.76
5,AL0125021,121,10,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125021,121,10,QTY,16
5,AL0125021,121,10,RATE,33.36
5,AL0125021,121,10,UNIT,Unit
2,AL0125021,121,11,,Meal Allowance,10.00,2,0.00,3103-301
5,AL0125021,121,11,FV,10.00
5,AL0125021,121,11,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125021,121,11,QTY,2
5,AL0125021,121,11,RATE,5
5,AL0125021,121,11,UNIT,Unit
2,AL0125021,121,12,,Travel claim,3148.80,1,251.90,3103-301
5,AL0125021,121,12,FV,3148.80
5,AL0125021,121,12,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125021,121,12,QTY,1
5,AL0125021,121,12,RATE,3148.8
5,AL0125021,121,12,UNIT,Unit
2,AL0125021,121,13,,SOCSO,8.70,2,0.00,3103-301
5,AL0125021,121,13,FV,8.70
5,AL0125021,121,13,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125021,121,13,QTY,1
5,AL0125021,121,13,RATE,8.7
5,AL0125021,121,13,UNIT,Unit
2,AL0125021,121,14,,EIS,1.00,2,0.00,3103-301
5,AL0125021,121,14,FV,1.00
5,AL0125021,121,14,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125021,121,14,QTY,1
5,AL0125021,121,14,RATE,1
5,AL0125021,121,14,UNIT,Unit
2,AL0125021,121,15,,Admin Fee,370.23,1,29.62,3103-301
5,AL0125021,121,15,FV,370.23
5,AL0125021,121,15,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125021,121,15,QTY,1
5,AL0125021,121,15,RATE,370.23
5,AL0125021,121,15,UNIT,Unit
2,AL0125021,121,16,S,Muhammad Shukry Bin Saipu Rahman (Technician),0.00,2,0.00,9999
5,AL0125021,121,16,FV,0.00
5,AL0125021,121,16,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125021,121,16,QTY,0
5,AL0125021,121,16,RATE,0
5,AL0125021,121,16,UNIT,
2,AL0125021,121,17,,Over Time 1.5,716.00,2,0.00,3103-301
5,AL0125021,121,17,FV,716.00
5,AL0125021,121,17,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125021,121,17,QTY,20
5,AL0125021,121,17,RATE,35.8
5,AL0125021,121,17,UNIT,Unit
2,AL0125021,121,18,,Over Time 2.0,763.68,2,0.00,3103-301
5,AL0125021,121,18,FV,763.68
5,AL0125021,121,18,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125021,121,18,QTY,16
5,AL0125021,121,18,RATE,47.73
5,AL0125021,121,18,UNIT,Unit
2,AL0125021,121,19,,Meal Allowance,25.00,2,0.00,3103-301
5,AL0125021,121,19,FV,25.00
5,AL0125021,121,19,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125021,121,19,QTY,5
5,AL0125021,121,19,RATE,5
5,AL0125021,121,19,UNIT,Unit
2,AL0125021,121,20,,Travel claim,3148.80,1,251.90,3103-301
5,AL0125021,121,20,FV,3148.80
5,AL0125021,121,20,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125021,121,20,QTY,1
5,AL0125021,121,20,RATE,3148.8
5,AL0125021,121,20,UNIT,Unit
2,AL0125021,121,21,,EPF,3.00,2,0.00,3103-301
5,AL0125021,121,21,FV,3.00
5,AL0125021,121,21,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125021,121,21,QTY,1
5,AL0125021,121,21,RATE,3
5,AL0125021,121,21,UNIT,Unit
2,AL0125021,121,22,,SOCSO,12.30,2,0.00,3103-301
5,AL0125021,121,22,FV,12.30
5,AL0125021,121,22,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125021,121,22,QTY,1
5,AL0125021,121,22,RATE,12.3
5,AL0125021,121,22,UNIT,Unit
2,AL0125021,121,23,,EIS,1.40,2,0.00,3103-301
5,AL0125021,121,23,FV,1.40
5,AL0125021,121,23,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125021,121,23,QTY,1
5,AL0125021,121,23,RATE,1.4
5,AL0125021,121,23,UNIT,Unit
2,AL0125021,121,24,,Admin Fee,467.02,1,37.36,3103-301
5,AL0125021,121,24,FV,467.02
5,AL0125021,121,24,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125021,121,24,QTY,1
5,AL0125021,121,24,RATE,467.02
5,AL0125021,121,24,UNIT,Unit
2,AL0125021,121,25,S,Navinthiran A/L Latchumanan (Production Engineer),0.00,2,0.00,9999
5,AL0125021,121,25,FV,0.00
5,AL0125021,121,25,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125021,121,25,QTY,0
5,AL0125021,121,25,RATE,0
5,AL0125021,121,25,UNIT,
2,AL0125021,121,26,,Over Time 1.5,362.43,2,0.00,3103-301
5,AL0125021,121,26,FV,362.43
5,AL0125021,121,26,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125021,121,26,QTY,9
5,AL0125021,121,26,RATE,40.27
5,AL0125021,121,26,UNIT,Unit
2,AL0125021,121,27,,Over Time 2.0,859.04,2,0.00,3103-301
5,AL0125021,121,27,FV,859.04
5,AL0125021,121,27,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125021,121,27,QTY,16
5,AL0125021,121,27,RATE,53.69
5,AL0125021,121,27,UNIT,Unit
2,AL0125021,121,28,,Meal Allowance,15.00,2,0.00,3103-301
5,AL0125021,121,28,FV,15.00
5,AL0125021,121,28,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125021,121,28,QTY,3
5,AL0125021,121,28,RATE,5
5,AL0125021,121,28,UNIT,Unit
2,AL0125021,121,29,,EPF,2.00,2,0.00,3103-301
5,AL0125021,121,29,FV,2.00
5,AL0125021,121,29,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125021,121,29,QTY,1
5,AL0125021,121,29,RATE,2
5,AL0125021,121,29,UNIT,Unit
2,AL0125021,121,30,,SOCSO,14.00,2,0.00,3103-301
5,AL0125021,121,30,FV,14.00
5,AL0125021,121,30,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125021,121,30,QTY,1
5,AL0125021,121,30,RATE,14
5,AL0125021,121,30,UNIT,Unit
2,AL0125021,121,31,,EIS,1.60,2,0.00,3103-301
5,AL0125021,121,31,FV,1.60
5,AL0125021,121,31,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125021,121,31,QTY,1
5,AL0125021,121,31,RATE,1.6
5,AL0125021,121,31,UNIT,Unit
2,AL0125021,121,32,,Admin Fee,125.41,1,10.03,3103-301
5,AL0125021,121,32,FV,125.41
5,AL0125021,121,32,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125021,121,32,QTY,1
5,AL0125021,121,32,RATE,125.41
5,AL0125021,121,32,UNIT,Unit
2,AL0125021,121,33,S,Thamil Selvan A/L Balan (Senior Technician / Car L),0.00,2,0.00,9999
5,AL0125021,121,33,FV,0.00
5,AL0125021,121,33,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125021,121,33,QTY,0
5,AL0125021,121,33,RATE,0
5,AL0125021,121,33,UNIT,
2,AL0125021,121,34,,Over Time 1.5,805.40,2,0.00,3103-301
5,AL0125021,121,34,FV,805.40
5,AL0125021,121,34,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125021,121,34,QTY,20
5,AL0125021,121,34,RATE,40.27
5,AL0125021,121,34,UNIT,Unit
2,AL0125021,121,35,,Over Time 2.0,1342.25,2,0.00,3103-301
5,AL0125021,121,35,FV,1342.25
5,AL0125021,121,35,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125021,121,35,QTY,25
5,AL0125021,121,35,RATE,53.69
5,AL0125021,121,35,UNIT,Unit
2,AL0125021,121,36,,Meal Allowance,30.00,2,0.00,3103-301
5,AL0125021,121,36,FV,30.00
5,AL0125021,121,36,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125021,121,36,QTY,6
5,AL0125021,121,36,RATE,5
5,AL0125021,121,36,UNIT,Unit
2,AL0125021,121,37,,Travel claim,3408.00,1,272.64,3103-301
5,AL0125021,121,37,FV,3408.00
5,AL0125021,121,37,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125021,121,37,QTY,1
5,AL0125021,121,37,RATE,3408
5,AL0125021,121,37,UNIT,Unit
2,AL0125021,121,38,,medical claim,70.00,1,5.60,3103-301
5,AL0125021,121,38,FV,70.00
5,AL0125021,121,38,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125021,121,38,QTY,1
5,AL0125021,121,38,RATE,70
5,AL0125021,121,38,UNIT,Unit
2,AL0125021,121,39,,EPF,3.00,2,0.00,3103-301
5,AL0125021,121,39,FV,3.00
5,AL0125021,121,39,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125021,121,39,QTY,1
5,AL0125021,121,39,RATE,3
5,AL0125021,121,39,UNIT,Unit
2,AL0125021,121,40,,Admin Fee,565.87,1,45.27,3103-301
5,AL0125021,121,40,FV,565.87
5,AL0125021,121,40,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125021,121,40,QTY,1
5,AL0125021,121,40,RATE,565.87
5,AL0125021,121,40,UNIT,Unit
2,AL0125021,121,41,S,Prabagaran A/L Sundrasekan (Senior Technician / Car L),0.00,2,0.00,9999
5,AL0125021,121,41,FV,0.00
5,AL0125021,121,41,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125021,121,41,QTY,0
5,AL0125021,121,41,RATE,0
5,AL0125021,121,41,UNIT,
2,AL0125021,121,42,,Over Time 1.5,805.40,2,0.00,3103-301
5,AL0125021,121,42,FV,805.40
5,AL0125021,121,42,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125021,121,42,QTY,20
5,AL0125021,121,42,RATE,40.27
5,AL0125021,121,42,UNIT,Unit
2,AL0125021,121,43,,Over Time 2.0,859.04,2,0.00,3103-301
5,AL0125021,121,43,FV,859.04
5,AL0125021,121,43,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125021,121,43,QTY,16
5,AL0125021,121,43,RATE,53.69
5,AL0125021,121,43,UNIT,Unit
2,AL0125021,121,44,,Meal Allowance,25.00,2,0.00,3103-301
5,AL0125021,121,44,FV,25.00
5,AL0125021,121,44,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125021,121,44,QTY,5
5,AL0125021,121,44,RATE,5
5,AL0125021,121,44,UNIT,Unit
2,AL0125021,121,45,,Travel claim,3411.20,1,272.90,3103-301
5,AL0125021,121,45,FV,3411.20
5,AL0125021,121,45,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125021,121,45,QTY,1
5,AL0125021,121,45,RATE,3411.2
5,AL0125021,121,45,UNIT,Unit
2,AL0125021,121,46,,EPF,3.00,2,0.00,3103-301
5,AL0125021,121,46,FV,3.00
5,AL0125021,121,46,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125021,121,46,QTY,1
5,AL0125021,121,46,RATE,3
5,AL0125021,121,46,UNIT,Unit
2,AL0125021,121,47,,Admin Fee,510.36,1,40.83,3103-301
5,AL0125021,121,47,FV,510.36
5,AL0125021,121,47,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125021,121,47,QTY,1
5,AL0125021,121,47,RATE,510.36
5,AL0125021,121,47,UNIT,Unit
3,AL0125021,121,1,20250329,31934.31
4,AL0125021,121,BRANCH,
4,AL0125021,121,CONV,1
4,AL0125021,121,FC,MYR
1,AL0125022,122,300035015,543781,,,1,,,AP-MONTH=01,20250128,2025,01,0,20250329,1,0,SST,1,834.09,60581.89,Production
2,AL0125022,122,1,S,Anas Salim Bin Ayob (Technician),0.00,2,0.00,9999
5,AL0125022,122,1,FV,0.00
5,AL0125022,122,1,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125022,122,1,QTY,0
5,AL0125022,122,1,RATE,0
5,AL0125022,122,1,UNIT,
2,AL0125022,122,2,,Normal,2893.80,2,0.00,3102-301
5,AL0125022,122,2,FV,2893.80
5,AL0125022,122,2,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125022,122,2,QTY,1
5,AL0125022,122,2,RATE,2893.8
5,AL0125022,122,2,UNIT,Month
2,AL0125022,122,3,,Over Time 1.5,98.64,2,0.00,3102-301
5,AL0125022,122,3,FV,98.64
5,AL0125022,122,3,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125022,122,3,QTY,4
5,AL0125022,122,3,RATE,24.66
5,AL0125022,122,3,UNIT,Unit
2,AL0125022,122,4,,Over Time 2.0,263.04,2,0.00,3102-301
5,AL0125022,122,4,FV,263.04
5,AL0125022,122,4,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125022,122,4,QTY,8
5,AL0125022,122,4,RATE,32.88
5,AL0125022,122,4,UNIT,Unit
2,AL0125022,122,5,,Meal Allowance,10.00,2,0.00,3102-301
5,AL0125022,122,5,FV,10.00
5,AL0125022,122,5,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125022,122,5,QTY,2
5,AL0125022,122,5,RATE,5
5,AL0125022,122,5,UNIT,Unit
2,AL0125022,122,6,,EPF,380.00,2,0.00,3102-301
5,AL0125022,122,6,FV,380.00
5,AL0125022,122,6,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125022,122,6,QTY,1
5,AL0125022,122,6,RATE,380
5,AL0125022,122,6,UNIT,Unit
2,AL0125022,122,7,,SOCSO,56.85,2,0.00,3102-301
5,AL0125022,122,7,FV,56.85
5,AL0125022,122,7,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125022,122,7,QTY,1
5,AL0125022,122,7,RATE,56.85
5,AL0125022,122,7,UNIT,Unit
2,AL0125022,122,8,,EIS,6.50,2,0.00,3102-301
5,AL0125022,122,8,FV,6.50
5,AL0125022,122,8,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125022,122,8,QTY,1
5,AL0125022,122,8,RATE,6.5
5,AL0125022,122,8,UNIT,Unit
2,AL0125022,122,9,,Admin Fee,664.40,1,53.15,3102-301
5,AL0125022,122,9,FV,664.40
5,AL0125022,122,9,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125022,122,9,QTY,1
5,AL0125022,122,9,RATE,664.4
5,AL0125022,122,9,UNIT,Unit
2,AL0125022,122,10,,Med Benefit Reimburse,27.00,1,2.16,3102-301
5,AL0125022,122,10,FV,27.00
5,AL0125022,122,10,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125022,122,10,QTY,1
5,AL0125022,122,10,RATE,27
5,AL0125022,122,10,UNIT,Unit
2,AL0125022,122,11,,Med Benefit Reimburse,300.00,1,24.00,3102-301
5,AL0125022,122,11,FV,300.00
5,AL0125022,122,11,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125022,122,11,QTY,1
5,AL0125022,122,11,RATE,300
5,AL0125022,122,11,UNIT,Unit
2,AL0125022,122,12,,HRDF,28.94,2,0.00,3102-301
5,AL0125022,122,12,FV,28.94
5,AL0125022,122,12,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125022,122,12,QTY,1
5,AL0125022,122,12,RATE,28.94
5,AL0125022,122,12,UNIT,Unit
2,AL0125022,122,13,S,Gunashillan A/L Rajendran (Production Technician),0.00,2,0.00,9999
5,AL0125022,122,13,FV,0.00
5,AL0125022,122,13,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125022,122,13,QTY,0
5,AL0125022,122,13,RATE,0
5,AL0125022,122,13,UNIT,
2,AL0125022,122,14,,Normal,3031.60,2,0.00,3102-301
5,AL0125022,122,14,FV,3031.60
5,AL0125022,122,14,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125022,122,14,QTY,1
5,AL0125022,122,14,RATE,3031.6
5,AL0125022,122,14,UNIT,Month
2,AL0125022,122,15,,Over Time 1.5,284.24,2,0.00,3102-301
5,AL0125022,122,15,FV,284.24
5,AL0125022,122,15,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125022,122,15,QTY,11
5,AL0125022,122,15,RATE,25.84
5,AL0125022,122,15,UNIT,Unit
2,AL0125022,122,16,,Over Time 2.0,275.60,2,0.00,3102-301
5,AL0125022,122,16,FV,275.60
5,AL0125022,122,16,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125022,122,16,QTY,8
5,AL0125022,122,16,RATE,34.45
5,AL0125022,122,16,UNIT,Unit
2,AL0125022,122,17,,Meal Allowance,15.00,2,0.00,3102-301
5,AL0125022,122,17,FV,15.00
5,AL0125022,122,17,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125022,122,17,QTY,3
5,AL0125022,122,17,RATE,5
5,AL0125022,122,17,UNIT,Unit
2,AL0125022,122,18,,EPF,398.00,2,0.00,3102-301
5,AL0125022,122,18,FV,398.00
5,AL0125022,122,18,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125022,122,18,QTY,1
5,AL0125022,122,18,RATE,398
5,AL0125022,122,18,UNIT,Unit
2,AL0125022,122,19,,SOCSO,63.85,2,0.00,3102-301
5,AL0125022,122,19,FV,63.85
5,AL0125022,122,19,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125022,122,19,QTY,1
5,AL0125022,122,19,RATE,63.85
5,AL0125022,122,19,UNIT,Unit
2,AL0125022,122,20,,EIS,7.30,2,0.00,3102-301
5,AL0125022,122,20,FV,7.30
5,AL0125022,122,20,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125022,122,20,QTY,1
5,AL0125022,122,20,RATE,7.3
5,AL0125022,122,20,UNIT,Unit
2,AL0125022,122,21,,Admin Fee,712.42,1,56.99,3102-301
5,AL0125022,122,21,FV,712.42
5,AL0125022,122,21,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125022,122,21,QTY,1
5,AL0125022,122,21,RATE,712.42
5,AL0125022,122,21,UNIT,Unit
2,AL0125022,122,22,,Med Benefit Reimburse,27.00,1,2.16,3102-301
5,AL0125022,122,22,FV,27.00
5,AL0125022,122,22,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125022,122,22,QTY,1
5,AL0125022,122,22,RATE,27
5,AL0125022,122,22,UNIT,Unit
2,AL0125022,122,23,,Med Benefit Reimburse,300.00,1,24.00,3102-301
5,AL0125022,122,23,FV,300.00
5,AL0125022,122,23,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125022,122,23,QTY,1
5,AL0125022,122,23,RATE,300
5,AL0125022,122,23,UNIT,Unit
2,AL0125022,122,24,,HRDF,30.32,2,0.00,3102-301
5,AL0125022,122,24,FV,30.32
5,AL0125022,122,24,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125022,122,24,QTY,1
5,AL0125022,122,24,RATE,30.32
5,AL0125022,122,24,UNIT,Unit
2,AL0125022,122,25,S,Mohan A/L Annamalai (SeniorTechnician / Car Le),0.00,2,0.00,9999
5,AL0125022,122,25,FV,0.00
5,AL0125022,122,25,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125022,122,25,QTY,0
5,AL0125022,122,25,RATE,0
5,AL0125022,122,25,UNIT,
2,AL0125022,122,26,,Normal,4966.50,2,0.00,3103-301
5,AL0125022,122,26,FV,4966.50
5,AL0125022,122,26,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125022,122,26,QTY,1
5,AL0125022,122,26,RATE,4966.5
5,AL0125022,122,26,UNIT,Month
2,AL0125022,122,27,,Over Time 1.5,465.63,2,0.00,3103-301
5,AL0125022,122,27,FV,465.63
5,AL0125022,122,27,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125022,122,27,QTY,11
5,AL0125022,122,27,RATE,42.33
5,AL0125022,122,27,UNIT,Unit
2,AL0125022,122,28,,Over Time 2.0,903.04,2,0.00,3103-301
5,AL0125022,122,28,FV,903.04
5,AL0125022,122,28,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125022,122,28,QTY,16
5,AL0125022,122,28,RATE,56.44
5,AL0125022,122,28,UNIT,Unit
2,AL0125022,122,29,,Fixed Allowance,125.00,2,0.00,3103-301
5,AL0125022,122,29,FV,125.00
5,AL0125022,122,29,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125022,122,29,QTY,1
5,AL0125022,122,29,RATE,125
5,AL0125022,122,29,UNIT,Unit
2,AL0125022,122,30,,Meal Allowance,20.00,2,0.00,3103-301
5,AL0125022,122,30,FV,20.00
5,AL0125022,122,30,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125022,122,30,QTY,4
5,AL0125022,122,30,RATE,5
5,AL0125022,122,30,UNIT,Unit
2,AL0125022,122,31,,EPF,624.00,2,0.00,3103-301
5,AL0125022,122,31,FV,624.00
5,AL0125022,122,31,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125022,122,31,QTY,1
5,AL0125022,122,31,RATE,624
5,AL0125022,122,31,UNIT,Unit
2,AL0125022,122,32,,SOCSO,104.15,2,0.00,3103-301
5,AL0125022,122,32,FV,104.15
5,AL0125022,122,32,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125022,122,32,QTY,1
5,AL0125022,122,32,RATE,104.15
5,AL0125022,122,32,UNIT,Unit
2,AL0125022,122,33,,EIS,11.90,2,0.00,3103-301
5,AL0125022,122,33,FV,11.90
5,AL0125022,122,33,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125022,122,33,QTY,1
5,AL0125022,122,33,RATE,11.9
5,AL0125022,122,33,UNIT,Unit
2,AL0125022,122,34,,Admin Fee,759.81,1,60.78,3103-301
5,AL0125022,122,34,FV,759.81
5,AL0125022,122,34,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125022,122,34,QTY,1
5,AL0125022,122,34,RATE,759.81
5,AL0125022,122,34,UNIT,Unit
2,AL0125022,122,35,,Med Benefit Reimburse,27.00,1,2.16,3103-301
5,AL0125022,122,35,FV,27.00
5,AL0125022,122,35,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125022,122,35,QTY,1
5,AL0125022,122,35,RATE,27
5,AL0125022,122,35,UNIT,Unit
2,AL0125022,122,36,,Med Benefit Reimburse,300.00,1,24.00,3103-301
5,AL0125022,122,36,FV,300.00
5,AL0125022,122,36,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125022,122,36,QTY,1
5,AL0125022,122,36,RATE,300
5,AL0125022,122,36,UNIT,Unit
2,AL0125022,122,37,,HRDF,50.92,2,0.00,3103-301
5,AL0125022,122,37,FV,50.92
5,AL0125022,122,37,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125022,122,37,QTY,1
5,AL0125022,122,37,RATE,50.92
5,AL0125022,122,37,UNIT,Unit
2,AL0125022,122,38,S,Muhammad Hafizullah Bin Yatim (Method Executive),0.00,2,0.00,9999
5,AL0125022,122,38,FV,0.00
5,AL0125022,122,38,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125022,122,38,QTY,0
5,AL0125022,122,38,RATE,0
5,AL0125022,122,38,UNIT,
2,AL0125022,122,39,,Normal,5250.00,2,0.00,3103-301
5,AL0125022,122,39,FV,5250.00
5,AL0125022,122,39,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125022,122,39,QTY,1
5,AL0125022,122,39,RATE,5250
5,AL0125022,122,39,UNIT,Month
2,AL0125022,122,40,,EPF,636.00,2,0.00,3103-301
5,AL0125022,122,40,FV,636.00
5,AL0125022,122,40,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125022,122,40,QTY,1
5,AL0125022,122,40,RATE,636
5,AL0125022,122,40,UNIT,Unit
2,AL0125022,122,41,,SOCSO,91.85,2,0.00,3103-301
5,AL0125022,122,41,FV,91.85
5,AL0125022,122,41,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125022,122,41,QTY,1
5,AL0125022,122,41,RATE,91.85
5,AL0125022,122,41,UNIT,Unit
2,AL0125022,122,42,,EIS,10.50,2,0.00,3103-301
5,AL0125022,122,42,FV,10.50
5,AL0125022,122,42,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125022,122,42,QTY,1
5,AL0125022,122,42,RATE,10.5
5,AL0125022,122,42,UNIT,Unit
2,AL0125022,122,43,,Admin Fee,636.79,1,50.94,3103-301
5,AL0125022,122,43,FV,636.79
5,AL0125022,122,43,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125022,122,43,QTY,1
5,AL0125022,122,43,RATE,636.79
