RECTYPE,CNTBTCH,CNTITEM,IDCUST,IDINVC,TEXTTRX,INVCDESC,DATEINVC,SWMANRTE,DATEDUE,SWTAXBL,SWMANTX,CODETAXGRP,TAXSTTS1,AMTTAX1,FISCYR,FISCPER,
2,NU0819006,23,1463,"Night Shift Allowance /TS# /Job#200154849",126.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1464,"Night Shift Allowance /TS# /Job#200155246",98.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1465,"Night Shift Allowance /TS# /Job#200155061",112.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1466,"Night Shift Allowance /TS# /Job#200155063",126.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1467,"Night Shift Allowance /TS# /Job#200155064",140.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1468,"Night Shift Allowance /TS# /Job#200154700",126.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1469,"Night Shift Allowance /TS# /Job#200155066",112.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1470,"Night Shift Allowance /TS# /Job#200155508",140.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1471,"Night Shift Allowance /TS# /Job#200155507",126.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1472,"Night Shift Allowance /TS# /Job#200155524",140.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1473,"Night Shift Allowance /TS# /Job#200155511",112.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1474,"Night Shift Allowance /TS# /Job#200155517",98.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1475,"Night Shift Allowance /TS# /Job#200155521",154.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1476,"Night Shift Allowance /TS# /Job#200155570",98.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1477,"Night Shift Allowance /TS# /Job#200155515",98.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1478,"Night Shift Allowance /TS# /Job#200155518",98.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1479,"Night Shift Allowance /TS# /Job#200155516",126.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1480,"Night Shift Allowance /TS# /Job#200155512",98.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1481,"Night Shift Allowance /TS# /Job#200155522",126.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1482,"Night Shift Allowance /TS# /Job#200155635",98.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1483,"Night Shift Allowance /TS# /Job#200155633",140.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1484,"Night Shift Allowance /TS# /Job#200155639",112.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1485,"Night Shift Allowance /TS# /Job#200155629",140.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1486,"Night Shift Allowance /TS# /Job#200155631",98.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1487,"Night Shift Allowance /TS# /Job#200155638",42.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1488,"Night Shift Allowance /TS# /Job#200155636",84.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1489,"Night Shift Allowance /TS# /Job#200155630",126.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1490,"Night Shift Allowance /TS# /Job#200155632",154.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1491,"Night Shift Allowance /TS# /Job#200155628",98.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1492,"Night Shift Allowance /TS# /Job#200155959",70.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1493,"Night Shift Allowance /TS# /Job#200156022",98.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1494,"Night Shift Allowance /TS# /Job#200155962",98.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1495,"Night Shift Allowance /TS# /Job#200155960",168.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1496,"Night Shift Allowance /TS# /Job#200155967",154.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1497,"Night Shift Allowance /TS# /Job#200155968",98.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1498,"Night Shift Allowance /TS# /Job#200155965",140.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1499,"Night Shift Allowance /TS# /Job#200155961",168.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1500,"Night Shift Allowance /TS# /Job#200155957",98.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1501,"Night Shift Allowance /TS# /Job#200155973",56.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1502,"Night Shift Allowance /TS# /Job#200156304",168.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1503,"Night Shift Allowance /TS# /Job#200156302",126.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1504,"Night Shift Allowance /TS# /Job#200156303",112.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1505,"Night Shift Allowance /TS# /Job#200156305",182.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1506,"Night Shift Allowance /TS# /Job#200156308",98.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1507,"Night Shift Allowance /TS# /Job#200156393",98.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1508,"Night Shift Allowance /TS# /Job#200156392",112.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1509,"Night Shift Allowance /TS# /Job#200156689",112.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1510,"Night Shift Allowance /TS# /Job#200156787",98.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1511,"Night Shift Allowance /TS# /Job#200157422",154.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1512,"Night Shift Allowance /TS# /Job#200157419",112.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1513,"Night Shift Allowance /TS# /Job#200157420",98.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1514,"Night Shift Allowance /TS# /Job#200157426",182.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1515,"Night Shift Allowance /TS# /Job#200157423",154.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1516,"Night Shift Allowance /TS# /Job#200157421",140.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1517,"Night Shift Allowance /TS# /Job#200157416",98.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1518,"Night Shift Allowance /TS# /Job#200157424",140.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1519,"Night Shift Allowance /TS# /Job#200157417",112.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1520,"Night Shift Allowance /TS# /Job#200157752",140.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1521,"Night Shift Allowance /TS# /Job#200157748",56.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1522,"Night Shift Allowance /TS# /Job#200157746",56.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1523,"Night Shift Allowance /TS# /Job#200157743",98.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1524,"Night Shift Allowance /TS# /Job#200157740",98.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1525,"Night Shift Allowance /TS# /Job#200157427",126.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1526,"Night Shift Allowance /TS# /Job#200157739",168.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1527,"Night Shift Allowance /TS# /Job#200157105",154.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1528,"Night Shift Allowance /TS# /Job#200157107",98.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1529,"Night Shift Allowance /TS# /Job#200157118",126.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1530,"Night Shift Allowance /TS# /Job#200157121",168.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1531,"Night Shift Allowance /TS# /Job#200157122",98.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1532,"Night Shift Allowance /TS# /Job#200157124",126.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1533,"Night Shift Allowance /TS# /Job#200157126",84.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1534,"Night Shift Allowance /TS# /Job#200157130",140.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1535,"Night Shift Allowance /TS# /Job#200157131",126.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1536,"Night Shift Allowance /TS# /Job#200157132",154.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1537,"Night Shift Allowance /TS# /Job#200157134",126.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1538,"Night Shift Allowance /TS# /Job#200158208",126.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1539,"Night Shift Allowance /TS# /Job#200158197",154.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1540,"Night Shift Allowance /TS# /Job#200158195",42.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1541,"Night Shift Allowance /TS# /Job#200158204",98.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1542,"Night Shift Allowance /TS# /Job#200158198",126.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1543,"Night Shift Allowance /TS# /Job#200158193",70.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1544,"Night Shift Allowance /TS# /Job#200158196",126.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1545,"Night Shift Allowance /TS# /Job#200157113",126.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1546,"Night Shift Allowance /TS# /Job#200158587",70.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1547,"Night Shift Allowance /TS# /Job#200158560",98.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1548,"Night Shift Allowance /TS# /Job#200158561",182.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1549,"Night Shift Allowance /TS# /Job#200158633",126.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1550,"Night Shift Allowance /TS# /Job#200159013",84.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1551,"Night Shift Allowance /TS# /Job#200158572",70.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1552,"Night Shift Allowance /TS# /Job#200158571",98.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1553,"Night Shift Allowance /TS# /Job#200158580",70.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1554,"Night Shift Allowance /TS# /Job#200158634",42.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1555,"Night Shift Allowance /TS# /Job#200158631",140.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1556,"Night Shift Allowance /TS# /Job#200158551",70.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1557,"Night Shift Allowance /TS# /Job#200158565",112.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1558,"Night Shift Allowance /TS# /Job#200158545",84.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1559,"Night Shift Allowance /TS# /Job#200158544",70.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1560,"Night Shift Allowance /TS# /Job#200158539",98.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1561,"Night Shift Allowance /TS# /Job#200158552",84.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1562,"Night Shift Allowance /TS# /Job#200158547",182.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1563,"Night Shift Allowance /TS# /Job#200158559",98.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1564,"Night Shift Allowance /TS# /Job#200158574",98.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1565,"Night Shift Allowance /TS# /Job#200158570",70.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1566,"Night Shift Allowance /TS# /Job#200158582",56.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1567,"Night Shift Allowance /TS# /Job#200158578",84.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1568,"Night Shift Allowance /TS# /Job#200158546",112.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1569,"Night Shift Allowance /TS# /Job#200158541",42.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1570,"Night Shift Allowance /TS# /Job#200158593",98.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1571,"Night Shift Allowance /TS# /Job#200158555",84.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1572,"Night Shift Allowance /TS# /Job#200158553",84.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1573,"Night Shift Allowance /TS# /Job#200158708",14.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1574,"Night Shift Allowance /TS# /Job#200158585",42.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1575,"Night Shift Allowance /TS# /Job#200158754",42.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1576,"Night Shift Allowance /TS# /Job#200158584",98.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1577,"Night Shift Allowance /TS# /Job#200158581",98.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1578,"Night Shift Allowance /TS# /Job#200158707",14.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1579,"Night Shift Allowance /TS# /Job#200158960",14.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1580,"Night Shift Allowance /TS# /Job#200159164",28.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1581,"Night Shift Allowance /TS# /Job#200157418",126.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1582,"Night Shift Allowance /TS# /Job#200155637",126.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1583,"Night Shift Allowance /TS# /Job#200153226",126.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1584,"Night Shift Allowance /TS# /Job#200153224",126.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1585,"Night Shift Allowance /TS# /Job#200158583",14.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1586,"Night Shift Allowance /TS# /Job#200158594",42.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1587,"Night Shift Allowance /TS# /Job#200156785",112.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1588,"Night Shift Allowance /TS# /Job#200155514",98.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1589,"No Pay Leave for Jul /TS# /Job#200149764",-122.58,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1590,"No Pay Leave for Jul /TS# /Job#200153982",-58.06,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1591,"No Pay Leave for Jul /TS# /Job#200157749",-74.19,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1592,"No Pay Leave for Jul /TS# /Job#200153951",-24.20,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1593,"No Pay Leave for Jul /TS# /Job#200152432",-116.12,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1594,"No Pay Leave for Jul /TS# /Job#200153229",-54.84,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1595,"No Pay Leave for Jul /TS# /Job#200157682",-51.61,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1596,"No Pay Leave for Jul /TS# /Job#200153959",-48.39,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1597,"No Pay Leave for Jul /TS# /Job#200153955",-48.39,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1598,"No Pay Leave for Jul /TS# /Job#200153957",-48.39,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1599,"No Pay Leave for Jul /TS# /Job#200154473",-51.61,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1600,"No Pay Leave for Jul /TS# /Job#200154687",-116.12,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1601,"No Pay Leave for Jul /TS# /Job#200155242",-58.06,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1602,"No Pay Leave for Jul /TS# /Job#200154849",-48.39,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1603,"No Pay Leave for Jul /TS# /Job#200155518",-51.61,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1604,"No Pay Leave for Jul /TS# /Job#200155522",-77.42,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1605,"No Pay Leave for Jul /TS# /Job#200155955",-48.39,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1606,"No Pay Leave for Jul /TS# /Job#200156392",-48.39,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1607,"No Pay Leave for Jul /TS# /Job#200156689",-48.39,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1608,"No Pay Leave for Jul /TS# /Job#200157416",-48.39,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1609,"No Pay Leave for Jul /TS# /Job#200157748",-51.61,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1610,"No Pay Leave for Jul /TS# /Job#200158545",-48.39,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1611,"No Pay Leave for Jul /TS# /Job#200158544",-48.39,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1612,"No Pay Leave for Jul /TS# /Job#200158542",-1112.97,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1613,"No Pay Leave for Jul /TS# /Job#200158555",-51.61,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1614,"No Pay Leave for Jul /TS# /Job#200158753",-241.95,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1615,"No Pay Leave for Jul /TS# /Job#200159345",-48.39,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1616,"No Pay Leave for Jul /TS# /Job#200155637",-58.06,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1617,"Normal /TS# /Job#200158946",2200.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1618,"Normal /TS# /Job#200149764",306.45,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1619,"Normal /TS# /Job#200153982",929.03,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1620,"Normal /TS# /Job#200155062",1064.52,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1621,"Normal /TS# /Job#200157749",1706.45,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1622,"Normal /TS# /Job#200153951",1500.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1623,"Normal /TS# /Job#200151852",1800.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1624,"Normal /TS# /Job#200154675",1500.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1625,"Normal /TS# /Job#200153981",1800.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1626,"Normal /TS# /Job#200152434",1800.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1627,"Normal /TS# /Job#200151119",2300.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1628,"Normal /TS# /Job#200151855",1800.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1629,"Normal /TS# /Job#200151850",1800.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1630,"Normal /TS# /Job#200151854",1800.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1631,"Normal /TS# /Job#200152425",2400.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1632,"Normal /TS# /Job#200152436",1800.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1633,"Normal /TS# /Job#200152432",1800.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1634,"Normal /TS# /Job#200152433",1800.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1635,"Normal /TS# /Job#200153235",1800.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1636,"Normal /TS# /Job#200153212",1500.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1637,"Normal /TS# /Job#200153228",1700.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1638,"Normal /TS# /Job#200153213",1600.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1639,"Normal /TS# /Job#200153229",1700.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1640,"Normal /TS# /Job#200153223",1600.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
